id_client,recency,customer_age,total_purchases,total_spent,avg_order_value,std_order_value,unique_products,purchase_velocity,avg_gap_days,spend_data_esim,spend_full_esim,spend_local_esim,share_data_esim,share_full_esim,share_local_esim,cluster,PC1,PC2,cluster_name
18473345,385,548,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.04629999745179784,0.16699032704076638,eSIM - Data-Only Minimal Users
18473430,548,548,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8162783262875523,0.6343375125414716,eSIM - Data-Only Minimal Users
18473439,548,548,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8162783262875523,0.6343375125414716,eSIM - Data-Only Minimal Users
18473447,548,548,1,14.0,14.0,0.0,1,30.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2,-0.5440564873660557,0.31687451420676854,eSIM - Data-Only Minimal Users
18473660,509,548,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.654488506937875,-3.7352716971594964,eSIM - Local Data Users
18473703,410,548,1,14.99,14.99,0.0,1,30.0,0.0,14.99,0.0,0.0,1.0,0.0,0.0,2,-0.2487645166841079,0.3370606141255381,eSIM - Data-Only Minimal Users
18473761,2,548,4,31.98,7.995,2.4440471899426717,1,0.2404809619238477,166.33333333333334,31.98,0.0,0.0,1.0,0.0,0.0,1,2.8516113292969063,0.2918129099105824,eSIM - High-Value Global Power Users
18473863,450,548,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.7700296918397571,0.8392883953969275,eSIM - Data-Only Minimal Users
18473880,151,548,5,52.5,10.5,5.454356057317857,1,0.49504950495049505,75.75,52.5,0.0,0.0,1.0,0.0,0.0,1,3.124186919140226,-0.22891661788197148,eSIM - High-Value Global Power Users
18473897,548,548,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8162783262875523,0.6343375125414716,eSIM - Data-Only Minimal Users
18473910,181,548,2,13.5,6.75,1.0606601717798212,1,0.3726708074534162,161.0,13.5,0.0,0.0,1.0,0.0,0.0,1,1.6333150785014927,0.5798998836626187,eSIM - High-Value Global Power Users
18473916,498,548,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.29546056211063787,0.15904840479515464,eSIM - Data-Only Minimal Users
18473935,548,548,2,11.0,5.5,2.1213203435596424,1,60.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-1.1230621139863484,0.5625995447528209,eSIM - Data-Only Minimal Users
18473953,542,548,1,8.5,8.5,0.0,1,30.0,0.0,8.5,0.0,0.0,1.0,0.0,0.0,2,-0.7467802044426268,0.5691394853690213,eSIM - Data-Only Minimal Users
18473964,360,548,3,43.0,14.333333333333334,0.28867513459481275,1,18.0,2.5,43.0,0.0,0.0,1.0,0.0,0.0,2,1.0184412752337768,-0.0031199929548145263,eSIM - Data-Only Minimal Users
18474046,548,548,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-0.9718336628141216,0.815744940161302,eSIM - Data-Only Minimal Users
18474047,548,548,1,14.0,14.0,0.0,1,30.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2,-0.5440564873660557,0.31687451420676854,eSIM - Data-Only Minimal Users
18474073,538,548,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8754478768050672,0.7297574899930301,eSIM - Data-Only Minimal Users
18474137,453,548,1,4.99,4.99,0.0,1,30.0,0.0,4.99,0.0,0.0,1.0,0.0,0.0,2,-0.717667764307341,0.7702992495160478,eSIM - Data-Only Minimal Users
18474144,525,548,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.6568131530773548,0.5091293482023785,eSIM - Data-Only Minimal Users
18474155,179,548,6,26.48,4.413333333333333,2.780832009788917,1,0.5357142857142857,67.2,26.48,0.0,0.0,1.0,0.0,0.0,1,2.377895927386367,0.30141403383738546,eSIM - High-Value Global Power Users
18474375,448,548,8,32.5,4.0625,2.194758366133795,1,2.4,14.285714285714286,32.5,0.0,0.0,1.0,0.0,0.0,1,2.038330409641019,0.08113447961105175,eSIM - High-Value Global Power Users
18474412,548,548,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.6996118238926251,0.4982819418265989,eSIM - Data-Only Minimal Users
18474672,538,548,1,16.0,16.0,0.0,1,30.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0,-2.754072758398784,-4.73262269239697,eSIM - Local Data Users
18474713,202,548,1,15.0,15.0,0.0,1,30.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2,0.13867322076921856,0.4347053793026692,eSIM - Data-Only Minimal Users
18474770,214,548,3,25.9850979308818,8.661699310293933,2.3180047903753778,2,0.2931596091205212,153.5,20.0,5.985097930881801,0.0,0.7696719116933227,0.2303280883066773,0.0,1,2.8755671636713616,-2.8000600935337916,eSIM - High-Value Global Power Users
18474832,548,548,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.6218341556293404,0.40757822801668375,eSIM - Data-Only Minimal Users
18474839,545,548,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.7718070568321789,0.5904005347290071,eSIM - Data-Only Minimal Users
18474849,548,548,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.48572323616859225,0.24884672884933218,eSIM - Data-Only Minimal Users
18475089,536,548,1,17.0,17.0,0.0,1,30.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,2,-0.4050602436762052,0.18647845986186767,eSIM - Data-Only Minimal Users
18475098,299,548,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.4696026968128132,0.8878280479332625,eSIM - Data-Only Minimal Users
18475181,548,548,1,18.5,18.5,0.0,1,30.0,0.0,18.5,0.0,0.0,1.0,0.0,0.0,2,-0.3690567337736653,0.11279115813445934,eSIM - Data-Only Minimal Users
18475207,291,548,3,25.9601958617636,8.653398620587867,4.621632364441985,2,18.0,2.5,13.99,11.970195861763601,0.0,0.5389019433634424,0.4610980566365576,0.0,1,2.182912386971668,-4.331373553594763,eSIM - High-Value Global Power Users
18475328,546,548,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8125567027383983,0.6352807652698003,eSIM - Data-Only Minimal Users
18475382,414,548,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.5474851314284168,0.6748595168870131,eSIM - Data-Only Minimal Users
18475459,546,548,1,12.5,12.5,0.0,1,30.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,2,-0.5986681150143653,0.3858455522925336,eSIM - Data-Only Minimal Users
18475546,545,548,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8106958909638212,0.6357523916339646,eSIM - Data-Only Minimal Users
18475637,354,548,1,8.5,8.5,0.0,1,30.0,0.0,8.5,0.0,0.0,1.0,0.0,0.0,2,-0.39694759082215636,0.6578052418319154,eSIM - Data-Only Minimal Users
18475640,548,548,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-0.9718336628141216,0.815744940161302,eSIM - Data-Only Minimal Users
18475817,111,548,3,23.5,7.833333333333333,3.7527767497325675,1,0.20594965675057209,218.5,23.5,0.0,0.0,1.0,0.0,0.0,1,2.652404256401447,0.300604328038054,eSIM - High-Value Global Power Users
18475900,548,548,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.894055994550837,0.7250412263513868,eSIM - Data-Only Minimal Users
18475966,545,548,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.48014080084486144,0.25026160794182517,eSIM - Data-Only Minimal Users
18476010,348,548,2,10.5,5.25,1.0606601717798212,1,30.0,2.0,10.5,0.0,0.0,1.0,0.0,0.0,2,-0.11547193638730478,0.6646806120178838,eSIM - Data-Only Minimal Users
18476048,548,548,1,8.0,8.0,0.0,1,30.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0,-2.720542921860923,-3.6131402924080898,eSIM - Local Data Users
18476105,533,548,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.82725498380054,0.6867637649088942,eSIM - Data-Only Minimal Users
18476126,269,548,4,17.9850979308818,4.49627448272045,3.025197533296705,1,1.0169491525423728,39.333333333333336,17.9850979308818,0.0,0.0,1.0,0.0,0.0,1,1.5969901354254898,0.41924153872958253,eSIM - High-Value Global Power Users
18476132,539,548,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.3328650107366514,0.09435986695945953,eSIM - Data-Only Minimal Users
18476195,59,548,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,0.11310304854640806,0.8422868761653504,eSIM - Data-Only Minimal Users
18476305,547,548,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.6199733438547634,0.4080498543808481,eSIM - Data-Only Minimal Users
18476374,72,548,3,24.490000000000002,8.163333333333334,4.005625211291408,1,0.30508474576271183,147.5,24.490000000000002,0.0,0.0,1.0,0.0,0.0,1,2.500065787533407,0.29854884570962065,eSIM - High-Value Global Power Users
18476380,101,548,1,24.0,24.0,0.0,1,30.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,2,0.676614717186274,0.07417292993864827,eSIM - Data-Only Minimal Users
18476414,153,548,10,75.9850979308818,7.598509793088181,2.923998147242076,2,0.759493670886076,43.888888888888886,70.0,5.985097930881801,0.0,0.9212332668660107,0.07876673313398917,0.0,1,4.8446579591742145,-3.079244310191277,eSIM - High-Value Global Power Users
18476418,547,548,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7251993543718003,-3.753193498997741,eSIM - Local Data Users
18476514,547,548,1,27.0,27.0,0.0,1,30.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,2,-0.03664083188012832,-0.2722279991935158,eSIM - Data-Only Minimal Users
18476672,497,547,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.5266856180683095,0.43317749126368893,eSIM - Data-Only Minimal Users
18476932,547,547,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.4836152873364099,0.2508646738881209,eSIM - Data-Only Minimal Users
18476974,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
18477038,547,547,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.9502812969161182,0.7950869567476119,eSIM - Data-Only Minimal Users
18477048,44,547,3,85.0,28.333333333333332,6.3508529610858835,1,0.4411764705882353,102.0,85.0,0.0,0.0,1.0,0.0,0.0,1,4.078366231497914,-1.0798877344702615,eSIM - High-Value Global Power Users
18477144,507,547,1,26.5,26.5,0.0,1,30.0,0.0,26.5,0.0,0.0,1.0,0.0,0.0,2,0.018594359094734687,-0.22914069749983945,eSIM - Data-Only Minimal Users
18477176,426,547,1,31.5,31.5,0.0,1,30.0,0.0,31.5,0.0,0.0,1.0,0.0,0.0,2,0.36376428349368095,-0.4176982465273166,eSIM - Data-Only Minimal Users
18477208,483,547,3,22.9850979308818,7.661699310293933,2.087640807007997,1,1.40625,32.0,22.9850979308818,0.0,0.0,1.0,0.0,0.0,1,1.0263721267065897,0.24921826516644857,eSIM - High-Value Global Power Users
18477416,235,547,2,19.0,9.5,0.7071067811865476,1,0.1923076923076923,312.0,19.0,0.0,0.0,1.0,0.0,0.0,1,2.2335756691897193,0.39553567885426666,eSIM - High-Value Global Power Users
18477447,503,547,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.712850242308162,0.6344310891510121,eSIM - Data-Only Minimal Users
18477580,547,547,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.34750436787566175,0.09213317472076926,eSIM - Data-Only Minimal Users
18477615,177,547,4,50.5,12.625,5.677073776750366,1,0.3305785123966942,121.0,50.5,0.0,0.0,1.0,0.0,0.0,1,3.1012463558362104,-0.27112255922500217,eSIM - High-Value Global Power Users
18477639,547,547,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.6975038750604428,0.5002998868653876,eSIM - Data-Only Minimal Users
18477664,323,547,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-0.494570625279234,0.8553794054154642,eSIM - Data-Only Minimal Users
18477763,547,547,1,23.0,23.0,0.0,1,30.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,2,-0.19194903134909244,-0.089274252899061,eSIM - Data-Only Minimal Users
18477801,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
18477922,544,547,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.7696991079999965,0.5924184797677958,eSIM - Data-Only Minimal Users
18477995,547,547,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.7752815433237275,0.5910036006753028,eSIM - Data-Only Minimal Users
18478084,547,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8919480457186545,0.7270591713901755,eSIM - Data-Only Minimal Users
18478092,26,547,3,31.0,10.333333333333334,4.752192476461084,1,0.4109589041095891,109.5,31.0,0.0,0.0,1.0,0.0,0.0,1,2.6724854621673195,0.15486686875237848,eSIM - High-Value Global Power Users
18478199,547,547,1,16.0,16.0,0.0,1,30.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,2,-0.4641708702705888,0.2281887454356421,eSIM - Data-Only Minimal Users
18478231,532,547,3,18.0,6.0,3.4641016151377544,1,6.428571428571429,7.0,18.0,0.0,0.0,1.0,0.0,0.0,2,0.7375038236418374,0.28227174015245227,eSIM - Data-Only Minimal Users
18478261,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
18478341,481,547,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.6913568003332897,0.6674827976151061,eSIM - Data-Only Minimal Users
18478541,542,547,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.7270886503192003,0.5480098755911669,eSIM - Data-Only Minimal Users
18478554,532,547,2,39.0,19.5,0.7071067811865476,1,4.0,15.0,39.0,0.0,0.0,1.0,0.0,0.0,2,0.9999225201171829,-0.23357941024163376,eSIM - Data-Only Minimal Users
18478557,547,547,1,13.5,13.5,0.0,1,30.0,0.0,13.5,0.0,0.0,1.0,0.0,0.0,2,-0.5613929555996945,0.34156838769803605,eSIM - Data-Only Minimal Users
18478571,234,547,3,30.5,10.166666666666666,1.7559422921421228,1,0.29032258064516125,155.0,30.5,0.0,0.0,1.0,0.0,0.0,1,2.1365995367510577,0.19826223895797448,eSIM - High-Value Global Power Users
18478611,532,547,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.6307028643101459,0.46202242542289496,eSIM - Data-Only Minimal Users
18478714,547,547,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.9891701310477604,0.8404388136525694,eSIM - Data-Only Minimal Users
18478722,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
18478969,534,547,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.5955356537276575,0.41572731578960875,eSIM - Data-Only Minimal Users
18479003,385,547,8,34.5,4.3125,0.7989949043284678,1,1.4814814814814814,23.142857142857142,34.5,0.0,0.0,1.0,0.0,0.0,1,2.105260337098474,0.14615514598542206,eSIM - High-Value Global Power Users
18479024,434,547,2,22.0,11.0,1.4142135623730951,1,0.5309734513274337,113.0,22.0,0.0,0.0,1.0,0.0,0.0,1,1.2477222864254858,0.2217480521843395,eSIM - High-Value Global Power Users
18479079,68,547,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,0.11604729669864165,0.8169126291100169,eSIM - Data-Only Minimal Users
18479161,9,547,4,20.5,5.125,2.6259918760981216,1,0.47619047619047616,84.0,20.5,0.0,0.0,1.0,0.0,0.0,1,2.280279232775347,0.5070482749739004,eSIM - High-Value Global Power Users
18479180,79,547,3,15.0,5.0,1.8027756377319946,1,0.22277227722772278,202.0,15.0,0.0,0.0,1.0,0.0,0.0,1,2.2387895799701902,0.5920712328077836,eSIM - High-Value Global Power Users
18479333,488,547,3,17.955293792645403,5.985097930881801,0.0,1,30.0,1.5,17.955293792645403,0.0,0.0,1.0,0.0,0.0,2,-0.15828746747207534,0.5084966682500114,eSIM - Data-Only Minimal Users
18479428,545,547,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.8104487539062158,0.637298710308589,eSIM - Data-Only Minimal Users
18479548,547,547,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.9891701310477604,0.8404388136525694,eSIM - Data-Only Minimal Users
18479631,547,547,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-0.9697257139819392,0.8177628852000907,eSIM - Data-Only Minimal Users
18479681,316,547,4,11.5,2.875,0.4787135538781691,1,0.5357142857142857,74.66666666666667,11.5,0.0,0.0,1.0,0.0,0.0,1,1.245949293424291,0.6287653877638593,eSIM - High-Value Global Power Users
18479701,547,547,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.9891701310477604,0.8404388136525694,eSIM - Data-Only Minimal Users
18479753,401,547,5,32.5,6.5,4.344536799245692,1,1.0273972602739727,36.5,32.5,0.0,0.0,1.0,0.0,0.0,1,1.9557978296051388,0.04516556534837153,eSIM - High-Value Global Power Users
18479759,541,547,3,13.5,4.5,3.4641016151377544,1,15.0,3.0,13.5,0.0,0.0,1.0,0.0,0.0,2,0.3818132264522379,0.3904829303764526,eSIM - Data-Only Minimal Users
18479871,187,547,2,24.0,12.0,2.8284271247461903,1,0.16666666666666666,360.0,24.0,0.0,0.0,1.0,0.0,0.0,1,2.869724167390444,0.17473605788262764,eSIM - High-Value Global Power Users
18479986,179,547,7,148.0,21.142857142857142,7.559289460184544,1,0.5706521739130435,61.333333333333336,148.0,0.0,0.0,1.0,0.0,0.0,1,5.446721483550081,-1.7023151802896708,eSIM - High-Value Global Power Users
18480028,482,547,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.5376622755812972,0.4856037436311115,eSIM - Data-Only Minimal Users
18480090,398,547,1,8.5,8.5,0.0,1,30.0,0.0,8.5,0.0,0.0,1.0,0.0,0.0,2,-0.4785761718459376,0.6386000004833092,eSIM - Data-Only Minimal Users
18480227,547,547,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.7947259603895486,0.6136795291277816,eSIM - Data-Only Minimal Users
18480343,545,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8882264221695008,0.7280024241185042,eSIM - Data-Only Minimal Users
18480384,547,547,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-0.9697257139819392,0.8177628852000907,eSIM - Data-Only Minimal Users
18480392,547,547,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.7363927091920851,0.5456517437703452,eSIM - Data-Only Minimal Users
18480574,547,547,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.34750436787566175,0.09213317472076926,eSIM - Data-Only Minimal Users
18480606,472,547,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.7329427455595605,0.7397552202500215,eSIM - Data-Only Minimal Users
18480772,547,547,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.9891701310477604,0.8404388136525694,eSIM - Data-Only Minimal Users
18480811,547,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8919480457186545,0.7270591713901755,eSIM - Data-Only Minimal Users
18480943,547,547,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,-0.34750436787566175,0.09213317472076926,eSIM - Data-Only Minimal Users
18480974,299,547,1,4.99,4.99,0.0,1,30.0,0.0,4.99,0.0,0.0,1.0,0.0,0.0,2,-0.43085561396488203,0.844476028271979,eSIM - Data-Only Minimal Users
18481010,544,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8863656103949237,0.7284740504826686,eSIM - Data-Only Minimal Users
18481048,527,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.687735981822655,-3.74221465303983,eSIM - Local Data Users
18481058,22,547,4,21.0,5.25,6.06217782649107,1,3.5294117647058822,11.333333333333334,21.0,0.0,0.0,1.0,0.0,0.0,1,2.2721995500735646,0.3505654012110342,eSIM - High-Value Global Power Users
18481214,539,547,1,14.0,14.0,0.0,1,30.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0,-2.742651944544848,-4.45049833417888,eSIM - Local Data Users
18481308,547,547,1,21.0,21.0,0.0,1,30.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0,-2.8031591487396406,-5.437945175768903,eSIM - Local Data Users
18481329,529,547,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-0.9556755191053751,0.8489280882075274,eSIM - Data-Only Minimal Users
18481474,546,547,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.6956430632858659,0.5007715132295519,eSIM - Data-Only Minimal Users
18481513,73,547,13,138.5,10.653846153846153,5.112829514175653,1,0.8227848101265822,39.5,138.5,0.0,0.0,1.0,0.0,0.0,1,6.045250857085519,-1.3362908404186462,eSIM - High-Value Global Power Users
18481523,547,547,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.7363927091920851,0.5456517437703452,eSIM - Data-Only Minimal Users
18481591,261,547,5,69.5,13.9,6.416774890862231,1,0.5859375,64.0,69.5,0.0,0.0,1.0,0.0,0.0,1,3.3326750308874393,-0.6032422732627247,eSIM - High-Value Global Power Users
18481608,349,547,3,25.0,8.333333333333334,0.7637626158259736,2,0.4545454545454546,99.0,16.0,0.0,9.0,0.64,0.0,0.36,1,1.0125030028268354,-3.4088364099608697,eSIM - High-Value Global Power Users
18481857,545,547,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.7715599197745735,0.5919468534036314,eSIM - Data-Only Minimal Users
18481858,540,547,2,8.0,4.0,0.0,1,30.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.6533700183827097,0.6932335176425904,eSIM - Data-Only Minimal Users
18481900,547,547,1,8.0,8.0,0.0,1,30.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0,-2.718434973028741,-3.611122347369301,eSIM - Local Data Users
18481942,547,547,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.3863932020073041,0.13748503162572684,eSIM - Data-Only Minimal Users
18481979,545,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8882264221695008,0.7280024241185042,eSIM - Data-Only Minimal Users
18482029,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
18482035,278,547,3,36.0,12.0,5.634713834792322,1,0.3345724907063197,134.5,36.0,0.0,0.0,1.0,0.0,0.0,1,2.5146938427680814,-0.11614294702364071,eSIM - High-Value Global Power Users
18482078,547,547,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.4836152873364099,0.2508646738881209,eSIM - Data-Only Minimal Users
18482080,119,547,7,64.0,9.142857142857142,8.434622525214577,1,0.49065420560747663,71.33333333333333,64.0,0.0,0.0,1.0,0.0,0.0,1,4.021929348553328,-0.49787181845456163,eSIM - High-Value Global Power Users
18482100,483,547,2,68.5,34.25,35.70889244992065,1,0.9375,64.0,68.5,0.0,0.0,1.0,0.0,0.0,1,5.8519460035255255,-2.6539175555677526,eSIM - High-Value Global Power Users
18482107,481,547,1,16.0,16.0,0.0,1,30.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0,-2.6477593501902916,-4.70419367096498,eSIM - Local Data Users
18482129,546,547,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.48175447556183304,0.2513363002522852,eSIM - Data-Only Minimal Users
18482148,206,547,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.31574448178537085,0.9559115469276485,eSIM - Data-Only Minimal Users
18482149,547,547,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.6975038750604428,0.5002998868653876,eSIM - Data-Only Minimal Users
18482175,537,547,2,32.0,16.0,0.0,1,6.0,10.0,0.0,0.0,32.0,0.0,0.0,1.0,0,-2.380502519482681,-6.493416455587703,eSIM - Local Data Users
18482180,538,547,2,7.5,3.75,1.7677669529663689,1,20.0,3.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-0.22304658485770892,0.6075016327305597,eSIM - Data-Only Minimal Users
18482183,413,547,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.44815509726712865,0.5634978196634078,eSIM - Data-Only Minimal Users
18482221,547,547,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.8919480457186545,0.7270591713901755,eSIM - Data-Only Minimal Users
18482285,547,547,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.7249522173141947,-3.751647180323116,eSIM - Local Data Users
