id_client,recency,customer_age,total_purchases,total_spent,avg_order_value,std_order_value,unique_products,purchase_velocity,avg_gap_days,spend_calling_offers,spend_recharge,share_calling_offers,share_recharge,cluster,PC1,PC2,cluster_name
18619822,537,538,2,7.0,3.5,2.1213203435596424,1,60.0,1.0,0.0,7.0,0.0,1.0,1,-0.7125246058688401,-0.7762420899609999,Calls - One-Time Customers
18619860,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18619889,350,538,6,59.0,9.833333333333334,8.698658900466592,1,0.9574468085106383,37.6,0.0,59.0,0.0,1.0,0,2.870028009327664,-1.0982523023490325,Calls - At-Risk Customers
18619952,538,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.6003453466484513,-0.7874385357949548,Calls - One-Time Customers
18620142,535,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7881816319166174,-0.7548015439836409,Calls - One-Time Customers
18620197,496,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5413908788035121,-0.793776599434176,Calls - One-Time Customers
18620372,240,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.3740966791962111,-0.7993188957353132,Calls - One-Time Customers
18620379,134,538,6,36.6,6.1000000000000005,6.9498201415576215,1,0.5625,64.0,0.0,36.6,0.0,1.0,0,2.5010876560249877,-0.9987353665197544,Calls - At-Risk Customers
18620426,36,538,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.04933694306937407,-0.8367217183972105,Calls - One-Time Customers
18620915,538,538,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.28026648217234834,-0.8425880535327663,Calls - One-Time Customers
18620923,161,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.26320613253549213,-0.8112404916281339,Calls - One-Time Customers
18620947,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18620965,534,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5947306354251237,-0.788042160903452,Calls - One-Time Customers
18621127,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18621139,538,538,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7454033307709069,2.6605977616440075,Calls - Active Offer-Driven Customers
18621147,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18621149,90,538,6,39.6,6.6000000000000005,3.8574603043971822,1,0.6228373702422145,57.8,0.0,39.6,0.0,1.0,0,2.2891224018398555,-0.9881223052753711,Calls - At-Risk Customers
18621219,134,538,1,13.0,13.0,0.0,1,30.0,0.0,0.0,13.0,0.0,1.0,1,0.4788666700693951,-0.9366439001336757,Calls - One-Time Customers
18621330,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18621403,538,538,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.7171324793885757,-0.7765937542978191,Calls - One-Time Customers
18621443,537,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7909889875282812,-0.7544997314293922,Calls - One-Time Customers
18621501,485,538,4,14.0,3.5,1.7320508075688772,2,2.2641509433962264,17.666666666666668,12.0,2.0,0.8571428571428571,0.14285714285714285,2,1.1155748431567787,3.917787650751007,Calls - Active Offer-Driven Customers
18621542,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18621586,538,538,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7454033307709069,2.6605977616440075,Calls - Active Offer-Driven Customers
18621663,286,538,4,50.0,12.5,5.0,1,0.5381165919282511,74.33333333333333,0.0,50.0,0.0,1.0,0,2.427435042714132,-1.0519438134542944,Calls - At-Risk Customers
18621944,501,538,10,23.0,2.3,0.9486832980505138,1,8.823529411764707,3.7777777777777777,0.0,23.0,0.0,1.0,1,1.0595054106766033,-0.8090437587955697,Calls - One-Time Customers
18622053,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18622126,295,538,2,7.6,3.8,1.6970562748477143,2,0.5128205128205129,117.0,5.0,2.6,0.6578947368421053,0.34210526315789475,2,1.3018806547532937,2.8093518857525415,Calls - Active Offer-Driven Customers
18622201,536,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7895853097224493,-0.7546506377065165,Calls - One-Time Customers
18622429,523,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7713374982466348,-0.7566124193091326,Calls - One-Time Customers
18622466,447,538,1,13.0,13.0,0.0,1,30.0,0.0,0.0,13.0,0.0,1.0,1,0.03951551684401503,-0.8894102353937657,Calls - One-Time Customers
18622489,454,538,45,355.6,7.902222222222223,6.316878144696912,1,16.463414634146343,1.8636363636363635,0.0,355.6,0.0,1.0,0,11.716916367795974,-1.7899617960374277,Calls - At-Risk Customers
18622682,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18622866,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18622997,170,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.08379191410231729,-0.842972045776702,Calls - One-Time Customers
18623045,536,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7895853097224493,-0.7546506377065165,Calls - One-Time Customers
18623076,425,538,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.5953676095379776,-0.7780191765958526,Calls - One-Time Customers
18623108,504,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.744667619935829,-0.7594796385744945,Calls - One-Time Customers
18623174,320,538,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.4479814399256295,-0.7938643356939056,Calls - One-Time Customers
18623435,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18623516,502,538,2,7.0,3.5,2.1213203435596424,2,1.6666666666666667,36.0,2.0,5.0,0.2857142857142857,0.7142857142857143,2,0.7090362581592564,1.3735612974583606,Calls - Active Offer-Driven Customers
18623751,531,538,2,7.0,3.5,2.1213203435596424,1,20.0,3.0,7.0,0.0,1.0,0.0,2,-0.02334715467478388,2.9529624063601836,Calls - Active Offer-Driven Customers
18624002,488,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7222087750425188,-0.7618941390084836,Calls - One-Time Customers
18624152,538,538,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.28026648217234834,-0.8425880535327663,Calls - One-Time Customers
18624246,535,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5961343132309556,-0.7878912546263277,Calls - One-Time Customers
18624319,536,538,2,7.0,3.5,2.1213203435596424,2,60.0,1.0,2.0,5.0,0.2857142857142857,0.7142857142857143,2,-0.26961305011043984,1.4068490971907657,Calls - Active Offer-Driven Customers
18624352,525,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7741448538582986,-0.7563106067548839,Calls - One-Time Customers
18624439,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18624455,241,538,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,0.13662582615972163,-0.8874072178386874,Calls - One-Time Customers
18624492,124,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.019222735034050597,-0.8499137345244204,Calls - One-Time Customers
18624525,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18624668,538,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7923926653341131,-0.7543488251522679,Calls - One-Time Customers
18624677,534,538,2,7.0,3.5,2.1213203435596424,1,15.0,4.0,0.0,7.0,0.0,1.0,1,-0.06707269536994333,-0.8104776072520127,Calls - One-Time Customers
18624690,308,538,1,13.0,13.0,0.0,1,30.0,0.0,0.0,13.0,0.0,1.0,1,0.2346267318546471,-0.9103862079140452,Calls - One-Time Customers
18624790,530,538,3,6.0,2.0,0.0,1,22.5,2.0,0.0,6.0,0.0,1.0,1,-0.37582559436516133,-0.7631498893693668,Calls - One-Time Customers
18624929,523,538,3,9.0,3.0,1.7320508075688772,1,6.0,7.5,0.0,9.0,0.0,1.0,1,0.16819151457059753,-0.8106127169023346,Calls - One-Time Customers
18625154,537,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7909889875282812,-0.7544997314293922,Calls - One-Time Customers
18625193,538,538,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.7171324793885757,-0.7765937542978191,Calls - One-Time Customers
18625214,537,538,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5989416688426193,-0.7875894420720791,Calls - One-Time Customers
18625256,525,538,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7741448538582986,-0.7563106067548839,Calls - One-Time Customers
18625393,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18625459,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18625471,446,537,1,6.5,6.5,0.0,1,30.0,0.0,0.0,6.5,0.0,1.0,1,-0.37462344335358294,-0.8183002190571912,Calls - One-Time Customers
18625507,524,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7721812902369627,-0.7568949634774643,Calls - One-Time Customers
18625762,110,537,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,0.08752414834596874,2.769803243016636,Calls - Active Offer-Driven Customers
18625774,536,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7890254239069454,-0.7550840881519726,Calls - One-Time Customers
18625785,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18625860,536,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7890254239069454,-0.7550840881519726,Calls - One-Time Customers
18625926,383,537,3,12.0,4.0,1.7320508075688772,2,0.6474820143884892,69.5,5.0,7.0,0.4166666666666667,0.5833333333333334,0,1.2228896189516392,1.997102675289812,Calls - At-Risk Customers
18626019,292,537,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.2544807205983034,-0.824994930412992,Calls - One-Time Customers
18626020,217,537,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.3028427401094414,-0.8098411326831659,Calls - One-Time Customers
18626064,400,537,7,245.5,35.07142857142857,24.587307991842344,1,1.5328467153284673,22.833333333333332,0.0,245.5,0.0,1.0,0,9.075321934306222,-2.053681805862872,Calls - At-Risk Customers
18626208,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18626211,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18626252,536,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7890254239069454,-0.7550840881519726,Calls - One-Time Customers
18626263,519,537,2,7.0,3.5,2.1213203435596424,2,3.3333333333333335,18.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2,0.6530500112412059,2.9795858108585134,Calls - Active Offer-Driven Customers
18626351,263,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.4058213829148405,-0.79628150180691,Calls - One-Time Customers
18626424,511,537,5,10.0,2.0,0.0,1,9.375,4.0,0.0,10.0,0.0,1.0,1,0.1356953545259061,-0.7784556868679731,Calls - One-Time Customers
18626449,156,537,4,8.6,2.15,0.30000000000000004,1,0.32085561497326204,124.66666666666667,0.0,8.6,0.0,1.0,0,1.0506381764013832,-0.7834721416277646,Calls - At-Risk Customers
18626537,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18626943,228,537,3,25.0,8.333333333333334,5.686240703077327,1,1.6666666666666665,27.0,0.0,25.0,0.0,1.0,0,1.6619974241267204,-0.9847714528266256,Calls - At-Risk Customers
18626993,532,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7834107126836178,-0.7556877132604698,Calls - One-Time Customers
18627010,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18627032,491,537,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.6505997366989732,-0.7841197997681179,Calls - One-Time Customers
18627100,490,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7244562448386785,-0.762025776899691,Calls - One-Time Customers
18627106,355,537,6,31.2,5.2,2.0139513400278566,1,1.978021978021978,18.2,0.0,31.2,0.0,1.0,0,1.3591656774424317,-0.9097686232162634,Calls - At-Risk Customers
18627229,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18627298,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18627342,506,537,2,4.0,2.0,0.0,1,1.9354838709677418,31.0,0.0,4.0,0.0,1.0,1,-0.10683736642502645,-0.7673993246458232,Calls - One-Time Customers
18627696,426,537,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.5593606793199005,-0.7939287077811983,Calls - One-Time Customers
18627702,313,537,11,26.8,2.4363636363636365,0.8936137054373409,2,1.4732142857142856,22.4,9.0,17.8,0.33582089552238803,0.664179104477612,0,2.201290202228126,1.9894020436456181,Calls - At-Risk Customers
18627819,537,537,2,4.0,2.0,0.0,2,60.0,0.0,2.0,2.0,0.5,0.5,2,-0.618758122935568,2.152634938255354,Calls - Active Offer-Driven Customers
18627940,537,537,2,25.0,12.5,10.606601717798213,2,60.0,0.0,5.0,20.0,0.2,0.8,2,1.408326953497495,1.1123078017118315,Calls - Active Offer-Driven Customers
18628022,504,537,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.6688475481747876,-0.7821580181655018,Calls - One-Time Customers
18628067,245,537,4,19.0,4.75,3.774917217635375,1,0.4109589041095891,97.33333333333333,0.0,19.0,0.0,1.0,0,1.514891975829682,-0.8748962285101692,Calls - At-Risk Customers
18628195,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18628205,377,537,2,7.6,3.8,1.6970562748477143,1,2.4,25.0,0.0,7.6,0.0,1.0,1,0.37733380098027064,-0.8335593011661159,Calls - One-Time Customers
18628211,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18628248,525,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7735849680427946,-0.75674405720034,Calls - One-Time Customers
18628545,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18628634,375,537,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.05090711400624704,-0.8676192271494855,Calls - One-Time Customers
18628787,537,537,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5983817830271154,-0.7880228925175352,Calls - One-Time Customers
18628793,509,537,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5590788044638226,-0.792248268277016,Calls - One-Time Customers
18628810,537,537,3,9.0,3.0,1.7320508075688772,2,90.0,0.0,2.0,7.0,0.2222222222222222,0.7777777777777778,2,-0.6137726910497612,1.2283682508925766,Calls - Active Offer-Driven Customers
18628880,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18628902,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18628916,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18628982,534,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7862180682952816,-0.7553859007062212,Calls - One-Time Customers
18629028,533,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7378250559262435,2.65940977981293,Calls - Active Offer-Driven Customers
18629167,78,537,2,7.0,3.5,2.1213203435596424,2,60.0,0.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2,0.4190126282461543,2.9484297734568186,Calls - Active Offer-Driven Customers
18629180,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18629375,536,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7890254239069454,-0.7550840881519726,Calls - One-Time Customers
18629594,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18629655,456,537,3,17.0,5.666666666666667,4.041451884327381,1,2.5,18.0,0.0,17.0,0.0,1.0,1,0.8589692305380604,-0.8900537104413598,Calls - One-Time Customers
18629720,530,537,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5885560383862922,-0.7890792364574054,Calls - One-Time Customers
18629812,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18629848,534,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7862180682952816,-0.7553859007062212,Calls - One-Time Customers
18630016,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18630172,408,537,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.5709452010233317,-0.7810180337524221,Calls - One-Time Customers
18630187,284,537,2,4.6,2.3,0.42426406871192873,1,0.23715415019762845,253.0,0.0,4.6,0.0,1.0,0,1.0098519787554099,-0.6995443958902896,Calls - At-Risk Customers
18630193,302,537,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.1819819903737533,2.7987772482245044,Calls - Active Offer-Driven Customers
18630226,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18630353,531,537,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.5899597161921241,-0.7889283301802811,Calls - One-Time Customers
18630430,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18630511,399,537,2,5.2,2.6,0.0,1,1.5789473684210527,38.0,0.0,5.2,0.0,1.0,1,0.12001845964215088,-0.7888191747120502,Calls - One-Time Customers
18630575,536,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7420360893437392,2.659862498644303,Calls - Active Offer-Driven Customers
18630756,525,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7735849680427946,-0.75674405720034,Calls - One-Time Customers
18630764,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18630854,525,537,2,12.0,6.0,5.656854249492381,1,5.0,12.0,12.0,0.0,1.0,0.0,2,0.8734535703352797,3.215888475030849,Calls - Active Offer-Driven Customers
18630953,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18631244,532,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7364213781204116,2.659258873535806,Calls - Active Offer-Driven Customers
18631390,536,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.7420360893437392,2.659862498644303,Calls - Active Offer-Driven Customers
18631489,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18631494,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18631518,470,537,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.6579732249849085,-0.7716618445707146,Calls - One-Time Customers
18631677,373,537,5,16.0,3.2,1.6431676725154984,2,0.9146341463414634,41.0,7.0,9.0,0.4375,0.5625,2,1.4160334488644402,2.1925078541343828,Calls - Active Offer-Driven Customers
18631688,537,537,3,6.0,2.0,0.0,2,90.0,0.0,4.0,2.0,0.6666666666666666,0.3333333333333333,2,-0.8632130595716326,2.8591369573168275,Calls - Active Offer-Driven Customers
18631870,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18631873,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18631907,57,537,20,85.0,4.25,1.332784974957958,2,1.3513513513513513,23.36842105263158,75.0,10.0,0.8823529411764706,0.11764705882352941,2,5.623349197733588,8.144814915028265,Calls - Active Offer-Driven Customers
18632190,537,537,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.7151689157672398,-0.7771781110203995,Calls - One-Time Customers
18632297,71,537,3,9.6,3.1999999999999997,1.5874507866387544,1,0.35714285714285715,126.0,0.0,9.6,0.0,1.0,0,1.2666953216240173,-0.8260176892416045,Calls - At-Risk Customers
18632393,534,537,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.27409188513351684,-0.8436251290867197,Calls - One-Time Customers
18632394,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18632481,49,537,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,0.1731484945017137,2.760597960112053,Calls - Active Offer-Driven Customers
18632591,513,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7567408343728119,-0.7585549325258318,Calls - One-Time Customers
18632688,524,537,2,4.0,2.0,0.0,1,4.615384615384615,13.0,0.0,4.0,0.0,1.0,1,-0.22739467032258076,-0.7716276146012856,Calls - One-Time Customers
18632833,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18632987,534,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7862180682952816,-0.7553859007062212,Calls - One-Time Customers
18632988,22,537,11,73.8,6.709090909090909,7.159951751995896,1,0.6470588235294118,51.0,0.0,73.8,0.0,1.0,0,3.89106600020283,-1.122248966705207,Calls - At-Risk Customers
18633051,490,537,3,15.0,5.0,0.0,2,2.571428571428571,17.5,10.0,5.0,0.6666666666666666,0.3333333333333333,2,0.8653269739356683,3.1548850486037114,Calls - Active Offer-Driven Customers
18633327,194,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.3089676143124404,-0.8066940349284877,Calls - One-Time Customers
18633349,536,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7890254239069454,-0.7550840881519726,Calls - One-Time Customers
18633389,537,537,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.743439767149571,2.6600134049214272,Calls - Active Offer-Driven Customers
18633678,216,537,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.30143906230360956,-0.8099920389602903,Calls - One-Time Customers
18633737,78,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.14614098883594165,-0.824199163074908,Calls - One-Time Customers
18633750,529,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7791996792661222,-0.7561404320918428,Calls - One-Time Customers
18633754,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18633843,389,537,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.3041019594811273,2.8119060943343195,Calls - Active Offer-Driven Customers
18633884,506,537,3,12.0,4.0,1.7320508075688772,1,2.9032258064516125,15.5,12.0,0.0,1.0,0.0,2,0.5406035853165378,3.2766411011055547,Calls - Active Offer-Driven Customers
18633933,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
18634221,537,537,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7904291017127772,-0.7549331818748483,Calls - One-Time Customers
