id_client,last_purchase_date,days_since_last,reactivation_score,reactivation_probability,frequency,total_spend,avg_spend,tenure_days,product_diversity,renewal_rate,prior_reactivations,segment_Calls - Infrequent Casual Users,segment_Calls - Regular Calling Offer Users,segment_eSIM - Dormant Local Data Users,segment_eSIM - High-Value Bundle Subscribers,segment_eSIM - High-Velocity Light Spenders,segment_Virtual - High-Spend Power Users,segment_Virtual - Light Occasional Users,segment_Virtual - Mid-Tier Phone Plan Holders
16057380,2025-03-26,280,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20420582,2025-01-15,350,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
16171587,2024-01-30,701,40.98,0.4097703013628587,5,14.47,2.894,2,4,0.0,0,1,0,0,0,0,0,0,1
19997735,2025-02-15,319,40.98,0.4097789205450767,2,17.0,8.5,1,2,0.0,0,0,1,0,0,0,0,1,0
17420081,2024-08-29,489,40.98,0.40975869216942357,4,20.0,5.0,61,2,0.0,0,0,0,0,0,0,0,0,1
19403955,2025-01-01,364,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
20259913,2024-12-07,389,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20346323,2025-03-20,286,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
20517697,2025-01-28,337,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
18615120,2024-09-11,476,40.98,0.40976413820513485,4,19.0,4.75,31,3,0.0,0,1,0,0,0,0,0,1,0
20365479,2024-12-28,368,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20176137,2024-11-25,401,40.98,0.4097720361842072,3,12.5,4.166666666666667,1,3,0.0,0,1,0,1,0,0,0,0,0
20515450,2024-12-29,367,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
19194293,2025-01-06,359,40.98,0.40983667500393034,3,8.98,2.9933333333333336,134,2,0.0,1,0,0,0,0,0,0,0,1
18066406,2025-03-24,282,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
18345201,2024-07-23,526,40.98,0.40978264327291414,3,30.0,10.0,1,3,0.0,0,1,0,1,0,0,0,1,0
20227753,2024-12-04,392,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
18896989,2025-02-23,311,40.98,0.4097852012418272,8,27.03,3.37875,195,2,0.0,0,1,0,0,0,0,0,1,0
20152808,2024-12-29,367,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
18569393,2025-03-28,278,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20519195,2025-04-17,258,40.98,0.40976509712395415,2,9.475097930881802,4.737548965440901,87,2,0.0,0,1,0,1,0,0,0,1,0
20533171,2025-01-04,361,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
20006678,2025-01-01,364,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
18385031,2025-03-06,300,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20509321,2025-01-25,340,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
17494714,2024-07-10,539,40.98,0.40980032978473896,3,16.98,5.66,43,2,0.0,0,0,1,0,0,0,0,1,0
19029872,2025-09-25,97,40.98,0.4097827041988144,5,18.0,3.6,79,1,0.0,0,0,0,0,0,0,0,0,1
20539008,2025-01-02,363,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
17488653,2025-03-19,287,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
16736257,2024-06-12,567,40.98,0.40980115364093517,7,24.47,3.4957142857142856,63,2,0.0,0,0,0,0,0,0,0,0,1
20226338,2025-03-08,298,40.98,0.4098426938271171,1,11.99,11.99,1,1,0.0,0,1,0,0,0,0,0,1,0
18082496,2024-08-30,488,40.98,0.40982077227202524,6,30.0,5.0,33,2,0.0,0,1,0,0,0,0,0,1,0
20336377,2024-12-04,392,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
20508352,2025-01-17,348,40.98,0.4098426938271171,1,12.0,12.0,1,1,0.0,0,1,0,0,0,0,0,1,0
17312249,2024-12-12,384,40.97,0.409689605180757,8,33.0,4.125,183,2,0.0,0,1,0,0,0,0,0,1,0
19924323,2025-03-08,298,40.97,0.4096595927441245,6,19.96,3.3266666666666667,99,3,0.0,0,1,0,1,0,0,0,1,0
19017816,2024-10-01,456,40.97,0.40968410325093707,2,8.0,4.0,31,1,0.0,0,1,0,0,0,0,0,0,1
19204885,2024-09-03,484,40.97,0.4096776847898839,1,21.0,21.0,1,1,0.0,0,0,0,1,0,0,0,0,0
16918934,2024-12-11,385,40.97,0.4096600159301678,5,13.49,2.698,1,3,0.0,0,1,0,0,0,0,0,0,1
17462500,2024-05-20,590,40.97,0.4096776847898839,1,21.0,21.0,1,1,0.0,0,0,0,1,0,0,0,0,0
16102993,2024-02-28,672,40.97,0.4097025637877008,4,24.0,6.0,31,2,0.0,0,0,1,0,0,0,0,0,1
17099102,2024-04-05,635,40.97,0.4097439828794704,3,24.97,8.323333333333332,5,1,0.0,0,0,0,0,0,0,0,1,0
17011466,2024-04-24,616,40.97,0.4097395276271261,2,21.479999999999997,10.739999999999998,1,2,0.0,0,0,0,0,0,0,0,1,0
16579539,2024-02-26,674,40.97,0.40969795958461847,5,31.95,6.39,3,1,0.0,0,0,0,0,0,0,0,1,0
19721607,2024-10-25,432,40.97,0.40965216289829604,2,11.5,5.75,18,2,0.0,0,0,0,1,0,0,0,0,0
18584929,2024-07-19,530,40.97,0.4097315299443657,3,28.5,9.5,2,2,0.0,0,0,0,1,0,0,0,0,1
19893010,2025-03-17,289,40.97,0.4096709036247335,3,11.09,3.6966666666666668,118,3,0.0,1,1,0,0,0,0,0,1,0
20207760,2025-01-13,352,40.97,0.4097174993209517,3,10.49,3.4966666666666666,2,3,0.0,0,0,1,0,0,0,0,0,1
18397892,2024-08-18,500,40.97,0.40968410325093707,2,8.0,4.0,30,1,0.0,0,1,0,0,0,0,0,0,1
20373138,2024-12-19,377,40.97,0.40966646301252263,3,14.1,4.7,1,3,0.0,0,1,0,0,0,0,0,1,0
18177431,2024-10-14,443,40.97,0.4096776847898839,1,21.0,21.0,1,1,0.0,0,0,0,1,0,0,0,0,0
15749180,2024-01-05,726,40.97,0.40969795958461847,5,31.950000000000003,6.390000000000001,3,1,0.0,0,0,0,0,0,0,0,1,0
16071771,2024-02-22,678,40.97,0.4097395276271261,2,21.479999999999997,10.739999999999998,1,2,0.0,0,0,0,0,0,0,0,1,0
16099175,2024-03-10,661,40.97,0.40973783346749654,9,31.47,3.4966666666666666,41,4,0.0,0,1,0,1,0,0,0,1,0
19068930,2024-09-06,481,40.97,0.40969273949897184,5,14.49,2.898,1,4,0.0,0,0,1,0,0,0,0,0,1
19177976,2024-09-05,482,40.97,0.4096596553937227,3,12.0,4.0,1,3,0.0,0,1,0,0,0,0,0,0,1
18669920,2024-09-15,472,40.97,0.40968050565861597,4,10.98,2.745,31,3,0.0,0,0,1,0,0,0,0,0,1
16700482,2024-04-03,637,40.97,0.4097395276271261,2,21.479999999999997,10.739999999999998,1,2,0.0,0,0,0,0,0,0,0,1,0
18278275,2024-06-20,559,40.96,0.40962523697990444,1,13.0,13.0,1,1,0.0,0,0,0,0,0,0,0,0,1
17482503,2024-07-01,548,40.96,0.409631447737377,4,10.0,2.5,47,3,0.0,0,0,1,0,0,0,0,0,1
18116167,2024-08-05,513,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18188642,2024-11-27,399,40.96,0.4096467796513504,3,8.0,2.6666666666666665,3,2,0.0,0,1,0,0,0,0,0,0,1
15970472,2024-06-15,564,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19744707,2024-10-15,442,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
17588564,2024-08-16,502,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19544717,2024-09-24,463,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
17054974,2024-05-23,587,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17689129,2025-07-21,163,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16676374,2024-04-06,634,40.96,0.40964830863459073,3,8.98,2.9933333333333336,1,3,0.0,0,1,0,0,0,0,0,0,1
16457810,2024-06-19,560,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19495626,2024-11-16,410,40.96,0.40960771661159784,3,6.0,2.0,60,1,0.0,0,1,0,0,0,0,0,0,1
18862746,2024-12-12,384,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19901541,2025-09-03,119,40.96,0.4095943502179918,5,21.0,4.2,77,2,0.0,0,0,0,0,0,0,0,0,1
17782976,2024-09-27,460,40.96,0.4096142909500761,7,27.6,3.942857142857143,128,3,0.0,1,1,0,0,0,0,0,1,0
18071873,2024-10-27,430,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16618427,2024-08-16,502,40.96,0.40957580353150597,3,20.0,6.666666666666667,9,2,0.0,0,0,1,0,0,0,0,1,0
17055668,2024-05-16,594,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
20164898,2025-03-15,291,40.96,0.4095740906763845,2,7.0,3.5,1,2,0.0,0,0,1,0,0,0,0,1,0
17112296,2024-07-17,532,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18439336,2025-03-14,292,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18622686,2024-08-23,495,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16618191,2024-04-29,611,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19199368,2024-12-24,372,40.96,0.40960018695159184,6,27.0,4.5,92,2,0.0,0,1,0,0,0,0,0,1,0
18797521,2024-09-04,483,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18606464,2024-08-28,490,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17208355,2024-06-30,549,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17302338,2024-12-10,386,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
15888072,2024-07-15,534,40.96,0.4096304574309321,2,16.0,8.0,1,1,0.0,0,0,0,0,0,1,0,0,1
17603592,2024-06-27,552,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19541246,2024-09-27,460,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
16426437,2024-05-08,602,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17449503,2025-01-11,354,40.96,0.4096304574309321,2,16.0,8.0,1,1,0.0,0,0,0,0,0,1,0,0,1
17854840,2024-10-23,434,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18313353,2025-06-26,188,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19569650,2024-09-27,460,40.96,0.4096209578378943,2,13.99,6.995,1,2,0.0,0,0,0,0,0,0,0,0,1
18386395,2024-09-14,473,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16183272,2024-02-21,679,40.96,0.4095970145331787,1,19.0,19.0,1,1,0.0,0,0,0,1,0,0,0,0,0
18194264,2025-05-03,242,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17358627,2024-06-28,551,40.96,0.40964564400143305,2,14.0,7.0,1,1,0.0,0,0,0,1,0,0,0,0,0
18761761,2024-10-31,426,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18546123,2024-09-23,464,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18470731,2024-11-14,412,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16829217,2024-06-17,562,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
16443849,2024-03-04,667,40.96,0.4095970145331787,1,18.5,18.5,1,1,0.0,0,0,0,1,0,0,0,0,0
16402919,2024-12-05,391,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
18043738,2024-07-11,538,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19714192,2024-10-12,445,40.96,0.4096312230925272,2,18.0,9.0,2,1,0.0,0,0,0,1,0,0,0,0,0
16254690,2024-03-03,668,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
15927815,2024-04-27,613,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17195351,2024-07-26,523,40.96,0.40956498520336804,4,23.0,5.75,4,2,0.0,0,0,0,1,0,0,0,0,0
18496711,2024-12-07,389,40.96,0.4096235977893532,6,16.0,2.6666666666666665,69,3,0.0,0,1,0,0,0,0,0,1,0
19318809,2025-03-30,276,40.96,0.4096059741194762,5,18.96,3.7920000000000003,179,3,0.0,1,1,0,0,0,0,0,1,0
16891859,2024-10-25,432,40.96,0.40960313435458773,2,12.48,6.24,219,1,0.0,1,0,0,0,0,0,0,1,0
20092414,2025-04-29,246,40.96,0.40956536799249127,3,10.5,3.5,1,2,0.0,0,1,0,0,0,0,0,0,1
17896097,2024-05-27,583,40.96,0.4096209578378943,2,13.99,6.995,1,2,0.0,0,0,0,0,0,0,0,0,1
18556349,2024-08-05,513,40.96,0.40961420724712105,2,11.0,5.5,2,1,0.0,0,0,0,1,0,0,0,0,0
20499482,2024-12-31,365,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
19948618,2024-11-16,410,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
18625280,2024-08-21,497,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19670941,2024-10-03,454,40.96,0.40964619399342367,2,4.6,2.3,1,2,0.0,0,1,0,0,0,0,0,0,1
17850584,2024-12-28,368,40.96,0.4096355774623765,4,12.98,3.245,147,3,0.0,1,1,0,0,0,0,0,1,0
16734829,2024-12-14,382,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
17717458,2024-12-31,365,40.96,0.40957294808392825,2,11.0,5.5,1,2,0.0,0,0,0,0,0,1,0,0,1
19627014,2024-12-09,387,40.95,0.409480290315071,4,16.0,4.0,20,3,0.0,0,0,1,0,0,0,0,0,1
20430759,2025-08-13,140,40.95,0.40949370020457027,5,22.6,4.5200000000000005,90,2,0.0,0,1,0,1,0,0,0,1,0
19154497,2025-02-26,308,40.95,0.4095310084553948,3,8.98,2.9933333333333336,155,3,0.0,1,0,0,0,0,0,0,0,1
18182534,2024-06-26,553,40.95,0.4095203175164268,2,13.0,6.5,9,1,0.0,0,0,0,1,0,0,0,0,0
16270404,2025-02-06,328,40.95,0.4095466627872433,6,22.96,3.8266666666666667,341,3,0.0,1,0,0,1,0,0,0,1,0
19297741,2024-12-17,379,40.95,0.4094689364553682,2,4.0,2.0,1,2,0.0,0,0,1,0,0,0,0,0,1
20088417,2025-03-12,294,40.95,0.40946116689746703,6,23.6,3.9333333333333336,94,2,0.0,0,1,0,0,0,0,0,1,0
20121586,2024-12-12,384,40.95,0.40948071962884364,2,7.6,3.8,8,2,0.0,0,1,0,0,0,0,0,0,1
18070157,2025-04-07,268,40.95,0.4094733538944325,4,12.49,3.1225,115,3,0.0,1,0,0,1,0,0,0,0,1
18635538,2024-12-08,388,40.95,0.40947747160709747,3,8.0,2.6666666666666665,143,1,0.0,1,0,1,0,0,0,0,0,1
20055735,2024-12-02,394,40.95,0.4094522819941375,5,10.0,2.0,23,3,0.0,0,1,0,0,0,0,0,0,1
15761289,2024-02-13,687,40.95,0.409506304738122,2,6.5,3.25,20,2,0.0,0,0,0,1,0,0,0,0,0
18887810,2025-03-13,293,40.94,0.40937179577637506,5,21.0,4.2,22,4,0.0,0,1,0,0,0,0,0,1,0
20249938,2025-02-21,313,40.94,0.4093774972655062,5,15.09,3.018,3,4,0.0,0,1,0,0,0,0,0,0,1
17720181,2024-09-14,473,40.94,0.40943627220581214,6,28.0,4.666666666666667,92,3,0.0,0,0,0,0,0,1,0,1,0
19483398,2024-10-31,426,40.94,0.4093536275201364,1,6.0,6.0,1,1,0.0,0,0,0,1,0,0,0,0,0
16702261,2024-03-06,665,40.94,0.40939976943110606,5,16.490000000000002,3.2980000000000005,3,3,0.0,0,1,0,0,0,0,0,0,1
19184214,2025-03-25,281,40.94,0.40939378801998977,3,11.09,3.6966666666666668,144,3,0.0,1,1,0,0,0,0,0,1,0
17392282,2024-06-25,554,40.94,0.409441479594465,3,15.0,5.0,21,3,0.0,0,1,0,0,0,1,0,1,0
17348683,2024-06-28,551,40.94,0.4094204839827926,6,28.0,4.666666666666667,41,1,0.0,0,0,0,0,0,0,0,0,1
15795344,2024-07-05,544,40.94,0.40936523082773035,8,35.0,4.375,154,2,0.0,0,1,0,0,0,0,0,1,0
17283878,2024-04-16,624,40.94,0.4094142676371109,1,35.0,35.0,1,1,0.0,0,0,0,1,0,0,0,0,0
20130334,2025-02-23,311,40.94,0.40942101210743154,4,12.49,3.1225,65,2,0.0,0,0,1,0,0,0,0,0,1
17274654,2024-08-12,506,40.94,0.4093536275201364,1,5.985097930881801,5.985097930881801,1,1,0.0,0,0,0,1,0,0,0,0,0
16207196,2024-05-03,607,40.94,0.4093532328367678,4,27.99,6.9975,31,2,0.0,0,0,1,0,0,0,0,1,0
17037175,2024-07-26,523,40.94,0.40939799973569874,5,14.47,2.894,100,3,0.0,0,1,0,0,0,0,0,1,0
19784928,2024-12-04,392,40.94,0.4093536275201364,1,6.0,6.0,1,1,0.0,0,0,0,1,0,0,0,0,0
18693432,2024-07-23,526,40.94,0.409367922604727,1,31.0,31.0,1,1,0.0,0,0,0,1,0,0,0,0,0
16315831,2024-04-19,621,40.94,0.40943231363520033,3,24.97,8.323333333333332,43,2,0.0,0,0,0,0,0,0,0,1,0
19124203,2024-10-03,454,40.94,0.4093536275201364,1,6.0,6.0,1,1,0.0,0,0,0,1,0,0,0,0,0
17616720,2025-03-02,304,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20066044,2024-11-10,416,40.93,0.4093186731839862,2,10.99,5.495,1,2,0.0,0,0,0,0,0,0,0,0,1
17165965,2024-04-16,624,40.93,0.40933135232943024,1,26.5,26.5,1,1,0.0,0,0,0,1,0,0,0,0,0
19762721,2024-10-11,446,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19523545,2024-12-31,365,40.93,0.4092543214264684,5,26.98,5.396,4,4,0.0,0,1,0,1,0,0,0,1,0
16611240,2024-03-23,648,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
15988687,2024-02-10,690,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
20524116,2024-12-29,367,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
17565608,2024-05-19,591,40.93,0.4093186731839862,2,10.99,5.495,1,2,0.0,0,0,0,0,0,0,0,0,1
15868584,2024-01-17,714,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
18664890,2024-10-09,448,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
15783974,2024-01-04,727,40.93,0.4093186731839862,2,10.99,5.495,1,2,0.0,0,0,0,0,0,0,0,0,1
18490881,2024-08-29,489,40.93,0.40930474686267077,4,10.0,2.5,1,2,0.0,0,1,0,0,0,0,0,0,1
16465624,2024-03-01,670,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
19527480,2024-10-09,448,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20214115,2024-12-01,395,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
16396070,2024-02-20,680,40.93,0.4092714002228022,1,19.0,19.0,1,1,0.0,0,0,0,1,0,0,0,0,0
17030591,2024-03-26,645,40.93,0.40926222903244,2,21.99,10.995,1,2,0.0,0,1,0,0,0,0,0,1,0
20514319,2025-01-02,363,40.93,0.4093420377614948,2,18.0,9.0,2,2,0.0,0,0,0,1,0,0,0,0,0
16964341,2024-03-24,647,40.93,0.4093186731839862,2,10.99,5.495,1,2,0.0,0,0,0,0,0,0,0,0,1
18500483,2024-07-23,526,40.93,0.4092850517982643,3,16.0,5.333333333333333,3,2,0.0,0,0,0,0,0,1,0,0,1
19205671,2024-11-16,410,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
16879954,2024-09-08,479,40.93,0.4092709619450522,6,28.450000000000003,4.741666666666667,146,3,0.0,0,0,0,0,0,0,0,1,0
17121407,2024-04-03,637,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
17090381,2024-04-14,626,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
19914741,2024-10-27,430,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
17598016,2024-05-07,603,40.93,0.4092714002228022,1,19.0,19.0,1,1,0.0,0,0,0,1,0,0,0,0,0
16048520,2024-01-20,711,40.93,0.40926222903244,2,21.99,10.995,1,2,0.0,0,1,0,0,0,0,0,1,0
17764918,2024-09-17,470,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19856653,2024-10-21,436,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20360172,2024-12-08,388,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
18677062,2024-07-25,524,40.93,0.40933135232943024,1,26.5,26.5,1,1,0.0,0,0,0,1,0,0,0,0,0
19040474,2024-08-15,503,40.93,0.40933135232943024,1,26.5,26.5,1,1,0.0,0,0,0,1,0,0,0,0,0
19561237,2024-10-21,436,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19982390,2024-10-31,426,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
18512462,2025-03-09,297,40.93,0.40932476524648626,9,31.43,3.4922222222222223,186,3,0.0,0,0,1,0,0,0,0,1,0
17393723,2024-07-21,528,40.93,0.4093411453824445,5,22.0,4.4,61,3,0.0,0,1,0,0,0,0,0,1,0
18973126,2024-08-11,507,40.93,0.4092714002228022,1,18.5,18.5,1,1,0.0,0,0,0,1,0,0,0,0,0
19550202,2024-09-29,458,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19856927,2024-10-23,434,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20395692,2024-12-10,386,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19922197,2025-01-28,337,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20050824,2025-03-12,294,40.93,0.409335538763194,4,17.6,4.4,99,2,0.0,0,1,0,0,0,0,0,1,0
19317092,2024-09-28,459,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
17683060,2024-05-20,590,40.93,0.4092714002228022,1,18.5,18.5,1,1,0.0,0,0,0,1,0,0,0,0,0
19488868,2024-10-17,440,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
17128308,2024-04-02,638,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
18802985,2025-01-14,351,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19747894,2025-03-17,289,40.93,0.40925956972515853,3,7.49,2.4966666666666666,129,1,0.0,1,0,0,0,0,0,0,0,1
19828810,2024-11-08,418,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
15861166,2025-03-01,305,40.93,0.40928835021799337,2,12.5,6.25,1,2,0.0,0,0,0,0,0,1,0,0,1
20247808,2024-11-26,400,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
16147225,2024-02-11,689,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
17542946,2024-11-26,400,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19948247,2024-11-23,403,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
18308366,2024-06-22,557,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
19875951,2024-12-16,380,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19765961,2024-10-28,429,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20197346,2025-02-21,313,40.93,0.4092633441703202,1,4.0,4.0,1,1,0.0,0,1,0,1,0,0,0,0,1
15969765,2024-04-20,620,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
20030047,2024-11-12,414,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19925205,2024-11-08,418,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
20522291,2024-12-27,369,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
15754819,2024-01-03,728,40.93,0.40929896111173397,1,17.99,17.99,1,1,0.0,0,0,1,0,0,0,0,1,0
20075878,2024-12-02,394,40.93,0.4093155538532405,1,6.5,6.5,1,1,0.0,0,1,0,0,0,0,0,1,0
19992089,2024-11-07,419,40.93,0.40932061569976375,2,28.0,14.0,6,1,0.0,0,0,0,1,0,0,0,0,0
